train_data1,train_data2,train_data3,train_data4,train_data5,train_data6
0.444116630537358,2.15986884758911,1.48671535212771,-0.697631668141405,-0.166815487902027,0.0125
1.5982005210502,-0.363245685591602,0.485138806728461,0.727298281559856,0.31618933370759,0.05
-0.459461902246296,1.38703504442074,-0.60077727298078,0.965966700434045,-1.17382360335108,0.0125
2.42857622184683,0.861991753611539,-0.454222056045166,-1.13110021434158,0.818228059938176,0.1
-1,0,-1,1,-1,0.025
0,0,0,-1,1,0.1
-1,0,-1,-1,0,0.0125
-0.393600559046818,0.504011920777324,0.631532231999683,-0.233216131353841,0.753497723930473,0.025
0,0,0,0,1,0.00625
1.24000026179523,-0.328042578095407,-0.238062785516975,-0.70067846114689,0.280633836867531,0.00625
0.824396342020869,-0.505640041070913,0.765177208125386,-0.893236589917536,1.61863377348696,0.00625
1.38498431204357,0.635044206849869,-1.18168166159993,-0.038545574279241,0.367206955653982,0.00625
0,0,0,0,-1,0.0125
0.0170010099911131,1.10957057915331,-0.83166555471111,0.0664989398843463,1.58155975134234,0.05
-1.65922067889745,-2.28707719610386,0.260991325559735,-1.75865828321088,1.49083430182302,0.05
0,0,1,0,1,0.00625
0.239783528917967,-0.437923427198824,-1.62321687541536,-0.450874117130732,-0.0266597929851463,0.05
0,1,0,0,-1,0.025
0.0220301536430663,-0.534750990515521,0.158493858424653,-0.0398855362266327,1.50950046516311,0.00625
-0.159668599461747,1.71533017660062,0.671339709395295,0.284885098708719,-0.516820320846749,0.1
-0.55548279762891,-0.839041605745513,0.189256392141973,-0.399953485344758,-1.05260433724937,0.1
-0.600763814073758,-0.211291662799569,-1.97231110148386,-0.252552894578609,-1.13759126994554,0.05
0,0,-1,0,-1,0.05
0.299516104101057,0.641883898043317,-0.164089361895994,0.431550614354246,-0.151672168928396,0.025
0,0,0,0,0,0.1
-1,0,0,1,0,0.0125
0.578282787360527,-2.11106370625044,1.09918804899819,-0.929481237327045,-0.991512306441846,0.025
0,0,-1,1,-1,0.0125
0,0,0,-1,0,0.1
-1.24716600972956,-0.114535335112694,-0.122443965594576,1.39597176927443,0.324984961994641,0.05
-1,1,0,0,-1,0.0125
0.675252547019042,-0.0621331648996602,0.0665558765070311,-1.25283920027412,0.359217553079374,0.0125
-0.0679980159998559,-0.43642281969785,-0.0197197337129864,-0.124546624984888,-0.62994666674661,0.025
0,0,0,1,0,0.00625
0,1,0,0,0,0.025
-0.589938354709271,-0.52784594730228,0.154515808765726,0.516161389944624,-1.97851943777369,0.0125
-1,0,0,1,1,0.025
0.641830444742946,1.326341366145,-0.646440128757914,0.474964821181069,0.65618671284216,0.025
0,0,-1,1,0,0.00625
0.880417161790756,0.327424372222786,-1.66904628919391,1.48459996344456,-0.391192978117293,0.025
-2.33751643023791,0.432600390621699,-1.71147229641989,0.283727759228592,0.503052595035721,0.1
0,-1,0,1,-1,0.00625
0.41671595280352,0.0238597917710893,0.47918219712279,-0.0240491323612611,-1.36921427776636,0.025
-0.723284152721239,1.49518123565958,1.1054624852796,-0.0355252459251637,1.16956008424918,0.05
1,0,0,0,-1,0.1
-0.798409276676479,1.63837101289496,-0.426398461407478,1.86967027407418,0.7393561078566,0.1
0.816187029739454,1.19130409731899,-0.13504262153242,-0.811662682529824,-0.510955868996717,0.05
0.77866250160934,-0.904166038780968,0.441397683356454,-0.901616675541538,0.153027430830478,0.05
0.578282787360527,-2.11106370625044,1.09918804899819,-0.929481237327045,-0.991512306441846,0.1
-0.147884700594734,-0.762314859345273,0.133960917293158,2.72623403422111,1.14969681053139,0.025
0.71247852520833,-0.381309993379415,0.225318302992457,0.0546872275185267,0.754851179025945,0.00625
-0.77763760641129,0.0970958244329098,0.0931312780449238,0.177359029959967,0.953090920322412,0.1
0,1,1,1,-1,0.00625
0,1,-1,0,1,0.0125
-0.166552392614639,-1.45672799885925,0.506212148979682,-0.207618345453092,1.37537481742897,0.1
